11267	12	ADJ_Eds	-5(0) -4(4) -3(2) -2(0) -1(4) 1(0) 2(0) 3(1) 4(0) 5(1)
11267	12	ADJ_ECM	-5(0) -4(2) -3(0) -2(5) -1(0) 1(0) 2(5) 3(0) 4(0) 5(0)
11267	12	ADJ_Eckerds	-5(2) -4(2) -3(0) -2(0) -1(0) 1(4) 2(0) 3(0) 4(4) 5(0)
11267	12	ADJ_easytouse	-5(0) -4(0) -3(1) -2(0) -1(4) 1(4) 2(2) 3(0) 4(1) 5(0)
11267	12	ADJ_earring	-5(0) -4(1) -3(0) -2(0) -1(0) 1(5) 2(5) 3(1) 4(0) 5(0)
11267	12	ADJ_earnest	-5(0) -4(1) -3(1) -2(1) -1(0) 1(1) 2(0) 3(5) 4(0) 5(3)
11267	12	ADJ_Dwight	-5(1) -4(8) -3(1) -2(0) -1(0) 1(0) 2(0) 3(1) 4(1) 5(0)
11267	12	ADJ_Duff	-5(1) -4(0) -3(11) -2(0) -1(0) 1(0) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_DSU	-5(0) -4(12) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_drone	-5(0) -4(1) -3(0) -2(3) -1(0) 1(4) 2(0) 3(4) 4(0) 5(0)
11267	12	ADJ_drastically	-5(1) -4(2) -3(0) -2(0) -1(4) 1(0) 2(1) 3(0) 4(1) 5(3)
11267	12	ADJ_DP	-5(1) -4(0) -3(5) -2(1) -1(0) 1(2) 2(0) 3(1) 4(2) 5(0)
11267	12	ADJ_donkey	-5(5) -4(0) -3(2) -2(0) -1(0) 1(4) 2(0) 3(1) 4(0) 5(0)
11267	12	ADJ_domination	-5(1) -4(0) -3(6) -2(0) -1(0) 1(3) 2(0) 3(0) 4(0) 5(2)
11267	12	ADJ_dodge	-5(1) -4(1) -3(0) -2(3) -1(0) 1(1) 2(1) 3(0) 4(0) 5(5)
11267	12	ADJ_Dodds	-5(3) -4(2) -3(1) -2(2) -1(1) 1(0) 2(1) 3(2) 4(0) 5(0)
11267	12	ADJ_doctrine	-5(2) -4(0) -3(4) -2(1) -1(1) 1(1) 2(3) 3(0) 4(0) 5(0)
11267	12	ADJ_DLCP	-5(0) -4(0) -3(2) -2(2) -1(0) 1(2) 2(0) 3(6) 4(0) 5(0)
11267	12	ADJ_divestitures	-5(2) -4(1) -3(0) -2(1) -1(1) 1(4) 2(0) 3(1) 4(0) 5(2)
11267	12	ADJ_Div	-5(1) -4(0) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(10) 5(1)
11267	12	ADJ_distributive	-5(0) -4(12) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_Disruption	-5(0) -4(0) -3(10) -2(0) -1(0) 1(0) 2(1) 3(1) 4(0) 5(0)
11267	12	ADJ_dismissal	-5(0) -4(0) -3(2) -2(1) -1(0) 1(6) 2(0) 3(0) 4(2) 5(1)
11267	12	ADJ_dismay	-5(0) -4(1) -3(1) -2(2) -1(0) 1(2) 2(2) 3(0) 4(0) 5(4)
11267	12	ADJ_Discuss	-5(1) -4(6) -3(1) -2(1) -1(3) 1(0) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_discoverable	-5(0) -4(0) -3(0) -2(0) -1(0) 1(0) 2(0) 3(10) 4(0) 5(2)
11267	12	ADJ_disciplinary	-5(0) -4(0) -3(0) -2(0) -1(0) 1(3) 2(0) 3(0) 4(7) 5(2)
11267	12	ADJ_directaccess	-5(0) -4(0) -3(0) -2(0) -1(0) 1(3) 2(0) 3(1) 4(7) 5(1)
11267	12	ADJ_dilligence	-5(0) -4(0) -3(0) -2(0) -1(0) 1(10) 2(2) 3(0) 4(0) 5(0)
11267	12	ADJ_Digital	-5(0) -4(3) -3(0) -2(1) -1(0) 1(2) 2(1) 3(1) 4(1) 5(3)
11267	12	ADJ_Dighton	-5(0) -4(12) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_digest	-5(0) -4(0) -3(0) -2(5) -1(0) 1(0) 2(1) 3(3) 4(1) 5(2)
11267	12	ADJ_Dickson	-5(1) -4(0) -3(2) -2(6) -1(1) 1(0) 2(0) 3(0) 4(1) 5(1)
11267	12	ADJ_devoid	-5(0) -4(2) -3(1) -2(4) -1(0) 1(0) 2(3) 3(0) 4(0) 5(2)
11267	12	ADJ_Develop	-5(1) -4(1) -3(3) -2(3) -1(4) 1(0) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_Deseret	-5(0) -4(0) -3(0) -2(5) -1(0) 1(0) 2(2) 3(1) 4(1) 5(3)
11267	12	ADJ_Descriptions	-5(1) -4(0) -3(4) -2(1) -1(0) 1(0) 2(4) 3(1) 4(0) 5(1)
11267	12	ADJ_Dernehl	-5(0) -4(12) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_derivativerefined	-5(0) -4(0) -3(0) -2(0) -1(0) 1(2) 2(0) 3(10) 4(0) 5(0)
11267	12	ADJ_Dental	-5(0) -4(12) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_demeanor	-5(0) -4(0) -3(2) -2(0) -1(0) 1(6) 2(2) 3(1) 4(1) 5(0)
11267	12	ADJ_Definitions	-5(0) -4(0) -3(3) -2(1) -1(1) 1(0) 2(0) 3(7) 4(0) 5(0)
11267	12	ADJ_deference	-5(1) -4(0) -3(0) -2(1) -1(0) 1(2) 2(0) 3(0) 4(8) 5(0)
11267	12	ADJ_decorative	-5(1) -4(2) -3(2) -2(0) -1(1) 1(0) 2(0) 3(2) 4(2) 5(2)
11267	12	ADJ_december	-5(0) -4(0) -3(0) -2(0) -1(0) 1(2) 2(0) 3(10) 4(0) 5(0)
11267	12	ADJ_debut	-5(0) -4(0) -3(0) -2(0) -1(0) 1(8) 2(0) 3(1) 4(0) 5(3)
11267	12	ADJ_Dcaf	-5(0) -4(0) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(12) 5(0)
11267	12	ADJ_Dawson	-5(1) -4(6) -3(0) -2(3) -1(0) 1(0) 2(0) 3(0) 4(2) 5(0)
11267	12	ADJ_Dawn	-5(3) -4(2) -3(1) -2(0) -1(1) 1(0) 2(1) 3(3) 4(1) 5(0)
11267	12	ADJ_DASRs	-5(1) -4(1) -3(0) -2(6) -1(0) 1(3) 2(0) 3(0) 4(1) 5(0)
11267	12	ADJ_DArcy	-5(2) -4(0) -3(7) -2(0) -1(1) 1(1) 2(0) 3(1) 4(0) 5(0)
11267	12	ADJ_dangle	-5(0) -4(11) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(1) 5(0)
11267	12	ADJ_Ctrpty	-5(0) -4(0) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(12) 5(0)
11267	12	ADJ_CSU	-5(3) -4(1) -3(0) -2(1) -1(0) 1(3) 2(3) 3(0) 4(0) 5(1)
11267	12	ADJ_crony	-5(0) -4(1) -3(10) -2(0) -1(0) 1(1) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_crap	-5(1) -4(1) -3(1) -2(1) -1(0) 1(6) 2(1) 3(0) 4(1) 5(0)
11267	12	ADJ_crank	-5(1) -4(2) -3(2) -2(0) -1(0) 1(0) 2(4) 3(2) 4(0) 5(1)
11267	12	ADJ_courageous	-5(0) -4(1) -3(5) -2(2) -1(1) 1(0) 2(2) 3(0) 4(0) 5(1)
11267	12	ADJ_counselor	-5(1) -4(1) -3(2) -2(0) -1(0) 1(4) 2(0) 3(3) 4(1) 5(0)
11267	12	ADJ_cosponsored	-5(0) -4(0) -3(0) -2(12) -1(0) 1(0) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_corridor	-5(0) -4(0) -3(0) -2(3) -1(0) 1(0) 2(0) 3(5) 4(0) 5(4)
11267	12	ADJ_corning	-5(0) -4(0) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(12) 5(0)
11267	12	ADJ_Cordes	-5(1) -4(0) -3(0) -2(10) -1(0) 1(0) 2(0) 3(0) 4(1) 5(0)
11267	12	ADJ_Copplia	-5(0) -4(0) -3(0) -2(0) -1(0) 1(0) 2(3) 3(3) 4(0) 5(6)
11267	12	ADJ_Coordinate	-5(4) -4(0) -3(4) -2(4) -1(0) 1(0) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_COOLUS	-5(0) -4(0) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(0) 5(12)
11267	12	ADJ_COOL	-5(0) -4(0) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(0) 5(12)
11267	12	ADJ_coo	-5(0) -4(0) -3(10) -2(0) -1(0) 1(0) 2(0) 3(0) 4(0) 5(2)
11267	12	ADJ_continuously	-5(0) -4(1) -3(1) -2(4) -1(3) 1(0) 2(0) 3(0) 4(2) 5(1)
11267	12	ADJ_console	-5(0) -4(2) -3(1) -2(1) -1(0) 1(1) 2(0) 3(3) 4(3) 5(1)
11267	12	ADJ_conferencesaturated	-5(0) -4(0) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(12) 5(0)
11267	12	ADJ_concurrence	-5(1) -4(6) -3(0) -2(0) -1(2) 1(0) 2(0) 3(1) 4(2) 5(0)
11267	12	ADJ_concierge	-5(7) -4(0) -3(0) -2(0) -1(0) 1(0) 2(0) 3(5) 4(0) 5(0)
11267	12	ADJ_concernig	-5(0) -4(12) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_commercialize	-5(2) -4(0) -3(0) -2(3) -1(1) 1(0) 2(2) 3(1) 4(2) 5(1)
11267	12	ADJ_Comment	-5(0) -4(0) -3(12) -2(0) -1(0) 1(0) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_CoMarketing	-5(0) -4(0) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(12) 5(0)
11267	12	ADJ_cohort	-5(0) -4(1) -3(10) -2(0) -1(0) 1(0) 2(1) 3(0) 4(0) 5(0)
11267	12	ADJ_cognitive	-5(3) -4(4) -3(2) -2(1) -1(0) 1(1) 2(0) 3(1) 4(0) 5(0)
11267	12	ADJ_coaster	-5(4) -4(4) -3(2) -2(1) -1(1) 1(0) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_CMSs	-5(0) -4(0) -3(3) -2(3) -1(3) 1(0) 2(0) 3(0) 4(0) 5(3)
11267	12	ADJ_closeddoor	-5(0) -4(6) -3(0) -2(4) -1(0) 1(1) 2(0) 3(1) 4(0) 5(0)
11267	12	ADJ_Clewlow	-5(1) -4(0) -3(5) -2(0) -1(0) 1(0) 2(0) 3(4) 4(0) 5(2)
11267	12	ADJ_classmate	-5(0) -4(0) -3(3) -2(0) -1(0) 1(3) 2(0) 3(0) 4(3) 5(3)
11267	12	ADJ_clap	-5(3) -4(0) -3(2) -2(0) -1(1) 1(0) 2(1) 3(0) 4(3) 5(2)
11267	12	ADJ_Citigroup	-5(2) -4(2) -3(3) -2(0) -1(0) 1(1) 2(1) 3(0) 4(2) 5(1)
11267	12	ADJ_Christie	-5(0) -4(3) -3(2) -2(1) -1(1) 1(0) 2(1) 3(1) 4(3) 5(0)
11267	12	ADJ_Chile	-5(0) -4(1) -3(4) -2(0) -1(0) 1(0) 2(0) 3(5) 4(2) 5(0)
11267	12	ADJ_charm	-5(0) -4(2) -3(0) -2(2) -1(2) 1(0) 2(2) 3(3) 4(1) 5(0)
11267	12	ADJ_Charlottebased	-5(0) -4(0) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(12) 5(0)
11267	12	ADJ_Charlene	-5(0) -4(2) -3(6) -2(1) -1(0) 1(0) 2(1) 3(0) 4(0) 5(2)
11267	12	ADJ_Chapey	-5(0) -4(0) -3(10) -2(0) -1(0) 1(0) 2(0) 3(0) 4(0) 5(2)
11267	12	ADJ_CESs	-5(1) -4(0) -3(0) -2(0) -1(1) 1(0) 2(4) 3(6) 4(0) 5(0)
11267	12	ADJ_cert	-5(0) -4(12) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_CERAs	-5(1) -4(2) -3(0) -2(0) -1(6) 1(0) 2(2) 3(0) 4(1) 5(0)
11267	12	ADJ_CDW	-5(0) -4(0) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(12) 5(0)
11267	12	ADJ_CBS	-5(0) -4(2) -3(0) -2(1) -1(0) 1(3) 2(3) 3(0) 4(1) 5(2)
11267	12	ADJ_Catherine	-5(3) -4(0) -3(2) -2(1) -1(0) 1(1) 2(0) 3(0) 4(5) 5(0)
11267	12	ADJ_cartoon	-5(1) -4(1) -3(0) -2(1) -1(0) 1(5) 2(4) 3(0) 4(0) 5(0)
11267	12	ADJ_cartel	-5(2) -4(2) -3(2) -2(1) -1(0) 1(0) 2(2) 3(0) 4(1) 5(2)
11267	12	ADJ_Carr	-5(1) -4(1) -3(0) -2(8) -1(1) 1(0) 2(0) 3(0) 4(0) 5(1)
11267	12	ADJ_Carlyle	-5(0) -4(4) -3(0) -2(1) -1(1) 1(0) 2(0) 3(0) 4(6) 5(0)
11267	12	ADJ_carib	-5(0) -4(0) -3(0) -2(0) -1(0) 1(0) 2(4) 3(0) 4(4) 5(4)
11267	12	ADJ_Captain	-5(2) -4(3) -3(2) -2(0) -1(0) 1(0) 2(2) 3(3) 4(0) 5(0)
11267	12	ADJ_capitulate	-5(0) -4(12) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_CapacityCentercom	-5(0) -4(0) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(12) 5(0)
11267	12	ADJ_Cannon	-5(4) -4(4) -3(1) -2(0) -1(0) 1(0) 2(1) 3(0) 4(0) 5(2)
11267	12	ADJ_Canadians	-5(1) -4(1) -3(1) -2(0) -1(0) 1(2) 2(0) 3(4) 4(3) 5(0)
11267	12	ADJ_Calfornia	-5(0) -4(0) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(12) 5(0)
11267	12	ADJ_Calendar	-5(0) -4(0) -3(1) -2(0) -1(0) 1(0) 2(2) 3(1) 4(8) 5(0)
11267	12	ADJ_Cajundo	-5(0) -4(12) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_Cabo	-5(0) -4(1) -3(2) -2(0) -1(0) 1(0) 2(3) 3(1) 4(3) 5(2)
11267	12	ADJ_buydown	-5(1) -4(0) -3(0) -2(7) -1(0) 1(0) 2(0) 3(0) 4(0) 5(4)
11267	12	ADJ_Build	-5(3) -4(0) -3(7) -2(0) -1(0) 1(0) 2(0) 3(2) 4(0) 5(0)
11267	12	ADJ_budgetary	-5(0) -4(2) -3(0) -2(1) -1(0) 1(3) 2(4) 3(1) 4(0) 5(1)
11267	12	ADJ_Breathitt	-5(3) -4(1) -3(4) -2(3) -1(0) 1(0) 2(0) 3(1) 4(0) 5(0)
11267	12	ADJ_breast	-5(0) -4(0) -3(0) -2(0) -1(1) 1(3) 2(2) 3(0) 4(6) 5(0)
11267	12	ADJ_brace	-5(0) -4(6) -3(2) -2(0) -1(1) 1(1) 2(1) 3(0) 4(0) 5(1)
11267	12	ADJ_Boyt	-5(0) -4(0) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(12) 5(0)
11267	12	ADJ_Boys	-5(0) -4(1) -3(1) -2(2) -1(0) 1(0) 2(0) 3(2) 4(2) 5(4)
11267	12	ADJ_boutique	-5(6) -4(0) -3(0) -2(0) -1(0) 1(0) 2(6) 3(0) 4(0) 5(0)
11267	12	ADJ_Borenstein	-5(0) -4(0) -3(0) -2(1) -1(0) 1(0) 2(9) 3(1) 4(1) 5(0)
11267	12	ADJ_bolshe	-5(0) -4(0) -3(0) -2(0) -1(0) 1(0) 2(12) 3(0) 4(0) 5(0)
11267	12	ADJ_Bitch	-5(0) -4(0) -3(0) -2(0) -1(10) 1(0) 2(0) 3(0) 4(0) 5(2)
11267	12	ADJ_biography	-5(0) -4(0) -3(0) -2(0) -1(0) 1(10) 2(0) 3(0) 4(2) 5(0)
11267	12	ADJ_Bingaman	-5(1) -4(2) -3(1) -2(1) -1(2) 1(1) 2(1) 3(1) 4(1) 5(1)
11267	12	ADJ_bimonthly	-5(0) -4(0) -3(6) -2(2) -1(0) 1(4) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_BIGWORDS	-5(0) -4(0) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(12) 5(0)
11267	12	ADJ_Bibi	-5(0) -4(7) -3(3) -2(0) -1(0) 1(0) 2(0) 3(0) 4(0) 5(2)
11267	12	ADJ_BI	-5(0) -4(4) -3(1) -2(2) -1(1) 1(0) 2(4) 3(0) 4(0) 5(0)
11267	12	ADJ_beyind	-5(0) -4(0) -3(0) -2(4) -1(0) 1(4) 2(0) 3(4) 4(0) 5(0)
11267	12	ADJ_Better	-5(2) -4(3) -3(2) -2(2) -1(2) 1(0) 2(0) 3(0) 4(0) 5(1)
11267	12	ADJ_BETA	-5(0) -4(0) -3(5) -2(0) -1(0) 1(4) 2(0) 3(0) 4(3) 5(0)
11267	12	ADJ_Belfast	-5(0) -4(0) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(12) 5(0)
11267	12	ADJ_beenherein	-5(0) -4(0) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(12) 5(0)
11267	12	ADJ_Bee	-5(0) -4(6) -3(0) -2(0) -1(0) 1(0) 2(0) 3(5) 4(1) 5(0)
11267	12	ADJ_bedridden	-5(0) -4(0) -3(0) -2(12) -1(0) 1(0) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_Bechtel	-5(2) -4(1) -3(5) -2(0) -1(0) 1(0) 2(0) 3(1) 4(3) 5(0)
11267	12	ADJ_BBQ	-5(0) -4(0) -3(2) -2(5) -1(0) 1(2) 2(1) 3(1) 4(0) 5(1)
11267	12	ADJ_Barwatt	-5(0) -4(12) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_barrettes	-5(0) -4(0) -3(10) -2(0) -1(0) 1(0) 2(2) 3(0) 4(0) 5(0)
11267	12	ADJ_Barnett	-5(5) -4(1) -3(1) -2(0) -1(0) 1(0) 2(0) 3(2) 4(0) 5(3)
11267	12	ADJ_baking	-5(3) -4(3) -3(1) -2(0) -1(0) 1(1) 2(2) 3(2) 4(0) 5(0)
11267	12	ADJ_baggage	-5(2) -4(2) -3(0) -2(2) -1(0) 1(3) 2(1) 3(0) 4(1) 5(1)
11267	12	ADJ_backer	-5(0) -4(0) -3(1) -2(0) -1(0) 1(11) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_babysit	-5(0) -4(5) -3(2) -2(1) -1(0) 1(1) 2(1) 3(2) 4(0) 5(0)
11267	12	ADJ_Austral	-5(0) -4(0) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(12) 5(0)
11267	12	ADJ_Auctions	-5(10) -4(0) -3(0) -2(0) -1(1) 1(0) 2(0) 3(0) 4(0) 5(1)
11267	12	ADJ_attribution	-5(2) -4(0) -3(8) -2(1) -1(0) 1(1) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_Atkinson	-5(0) -4(0) -3(10) -2(0) -1(0) 1(0) 2(0) 3(0) 4(0) 5(2)
11267	12	ADJ_Astrodome	-5(2) -4(1) -3(1) -2(0) -1(3) 1(1) 2(0) 3(1) 4(3) 5(0)
11267	12	ADJ_asshole	-5(0) -4(0) -3(2) -2(0) -1(0) 1(9) 2(0) 3(1) 4(0) 5(0)
11267	12	ADJ_ASPs	-5(2) -4(0) -3(0) -2(3) -1(0) 1(3) 2(2) 3(0) 4(0) 5(2)
11267	12	ADJ_asa	-5(0) -4(1) -3(0) -2(1) -1(4) 1(1) 2(0) 3(0) 4(1) 5(4)
11267	12	ADJ_artery	-5(0) -4(6) -3(1) -2(0) -1(0) 1(4) 2(0) 3(1) 4(0) 5(0)
11267	12	ADJ_Arab	-5(1) -4(0) -3(1) -2(0) -1(0) 1(2) 2(1) 3(1) 4(6) 5(0)
11267	12	ADJ_Apr	-5(2) -4(2) -3(2) -2(2) -1(0) 1(0) 2(0) 3(2) 4(1) 5(1)
11267	12	ADJ_approximation	-5(0) -4(6) -3(2) -2(0) -1(0) 1(2) 2(1) 3(1) 4(0) 5(0)
11267	12	ADJ_APB	-5(3) -4(1) -3(1) -2(2) -1(3) 1(0) 2(0) 3(0) 4(0) 5(2)
11267	12	ADJ_apathetic	-5(0) -4(12) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_AOS	-5(0) -4(7) -3(0) -2(0) -1(2) 1(2) 2(0) 3(0) 4(1) 5(0)
11267	12	ADJ_AnnouncementsENRON	-5(1) -4(6) -3(4) -2(1) -1(0) 1(0) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_ancient	-5(1) -4(8) -3(0) -2(0) -1(0) 1(0) 2(1) 3(1) 4(0) 5(1)
11267	12	ADJ_Ana	-5(2) -4(1) -3(5) -2(0) -1(3) 1(0) 2(0) 3(1) 4(0) 5(0)
11267	12	ADJ_Amita	-5(0) -4(0) -3(10) -2(0) -1(0) 1(0) 2(0) 3(0) 4(1) 5(1)
11267	12	ADJ_amass	-5(1) -4(1) -3(0) -2(1) -1(6) 1(0) 2(0) 3(1) 4(0) 5(2)
11267	12	ADJ_Alumni	-5(0) -4(0) -3(1) -2(0) -1(0) 1(1) 2(2) 3(4) 4(2) 5(2)
11267	12	ADJ_alum	-5(1) -4(0) -3(0) -2(2) -1(0) 1(1) 2(3) 3(3) 4(0) 5(2)
11267	12	ADJ_Alpine	-5(0) -4(0) -3(0) -2(12) -1(0) 1(0) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_alls	-5(1) -4(1) -3(0) -2(0) -1(0) 1(0) 2(0) 3(10) 4(0) 5(0)
11267	12	ADJ_Alicia	-5(3) -4(2) -3(1) -2(1) -1(1) 1(0) 2(1) 3(0) 4(1) 5(2)
11267	12	ADJ_Alert	-5(2) -4(0) -3(7) -2(0) -1(0) 1(2) 2(0) 3(0) 4(1) 5(0)
11267	12	ADJ_album	-5(0) -4(0) -3(0) -2(0) -1(1) 1(4) 2(4) 3(2) 4(0) 5(1)
11267	12	ADJ_Akin	-5(1) -4(0) -3(5) -2(0) -1(0) 1(1) 2(4) 3(0) 4(0) 5(1)
11267	12	ADJ_aggreement	-5(0) -4(12) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_agealmost	-5(0) -4(0) -3(0) -2(0) -1(2) 1(0) 2(0) 3(10) 4(0) 5(0)
11267	12	ADJ_adore	-5(0) -4(11) -3(0) -2(0) -1(0) 1(0) 2(0) 3(1) 4(0) 5(0)
11267	12	ADJ_adjoining	-5(1) -4(0) -3(3) -2(2) -1(6) 1(0) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_acquaint	-5(2) -4(2) -3(5) -2(0) -1(0) 1(3) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_acidity	-5(2) -4(0) -3(0) -2(0) -1(2) 1(2) 2(2) 3(2) 4(2) 5(0)
11267	12	ADJ_acess	-5(0) -4(0) -3(4) -2(0) -1(0) 1(6) 2(0) 3(2) 4(0) 5(0)
11267	12	ADJ_accumulation	-5(0) -4(2) -3(0) -2(1) -1(0) 1(5) 2(2) 3(1) 4(1) 5(0)
11267	12	ADJ_accountwith	-5(0) -4(12) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(0) 5(0)
11267	12	ADJ_accelerating	-5(1) -4(0) -3(6) -2(0) -1(0) 1(0) 2(1) 3(1) 4(1) 5(2)
11267	12	ADJ_Abel	-5(0) -4(6) -3(0) -2(3) -1(0) 1(0) 2(0) 3(0) 4(3) 5(0)
11910	11	ADJ_zoo	-5(0) -4(6) -3(0) -2(1) -1(0) 1(3) 2(0) 3(0) 4(0) 5(1)
11910	11	ADJ_YPF	-5(1) -4(1) -3(0) -2(3) -1(0) 1(1) 2(2) 3(0) 4(0) 5(3)
11910	11	ADJ_youth	-5(2) -4(5) -3(1) -2(0) -1(0) 1(0) 2(0) 3(0) 4(2) 5(1)
11910	11	ADJ_Yours	-5(0) -4(1) -3(1) -2(5) -1(0) 1(0) 2(4) 3(0) 4(0) 5(0)
11910	11	ADJ_Youd	-5(0) -4(0) -3(0) -2(2) -1(9) 1(0) 2(0) 3(0) 4(0) 5(0)
11910	11	ADJ_YES	-5(0) -4(0) -3(1) -2(0) -1(0) 1(0) 2(0) 3(1) 4(8) 5(1)
11910	11	ADJ_YC	-5(0) -4(8) -3(1) -2(0) -1(0) 1(0) 2(0) 3(1) 4(1) 5(0)
11910	11	ADJ_WSPR	-5(0) -4(0) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(11) 5(0)
11910	11	ADJ_workflow	-5(0) -4(6) -3(0) -2(5) -1(0) 1(0) 2(0) 3(0) 4(0) 5(0)
11910	11	ADJ_witha	-5(0) -4(2) -3(1) -2(0) -1(3) 1(0) 2(0) 3(2) 4(0) 5(3)
11910	11	ADJ_WIP	-5(1) -4(2) -3(0) -2(0) -1(0) 1(3) 2(5) 3(0) 4(0) 5(0)
11910	11	ADJ_winding	-5(0) -4(4) -3(1) -2(0) -1(0) 1(1) 2(0) 3(2) 4(0) 5(3)
11910	11	ADJ_Whoa	-5(6) -4(5) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(0) 5(0)
11910	11	ADJ_whatsoever	-5(0) -4(0) -3(1) -2(0) -1(0) 1(0) 2(2) 3(0) 4(0) 5(8)
11910	11	ADJ_WhartonPenn	-5(0) -4(0) -3(0) -2(0) -1(0) 1(0) 2(1) 3(10) 4(0) 5(0)
11910	11	ADJ_Westlaw	-5(2) -4(6) -3(3) -2(0) -1(0) 1(0) 2(0) 3(0) 4(0) 5(0)
11910	11	ADJ_Westcoast	-5(2) -4(1) -3(1) -2(0) -1(1) 1(0) 2(2) 3(1) 4(2) 5(1)
11910	11	ADJ_WattEx	-5(0) -4(6) -3(3) -2(0) -1(0) 1(1) 2(1) 3(0) 4(0) 5(0)
11910	11	ADJ_Watsons	-5(0) -4(0) -3(0) -2(0) -1(0) 1(0) 2(0) 3(5) 4(6) 5(0)
11910	11	ADJ_warden	-5(0) -4(1) -3(0) -2(8) -1(2) 1(0) 2(0) 3(0) 4(0) 5(0)
11910	11	ADJ_Wakefield	-5(0) -4(11) -3(0) -2(0) -1(0) 1(0) 2(0) 3(0) 4(0) 5(0)
11910	11	ADJ_VPP	-5(3) -4(0) -3(0) -2(2) -1(0) 1(4) 2(1) 3(0) 4(1) 5(0)
11910	11	ADJ_virgin	-5(2) -4(0) -3(0) -2(0) -1(1) 1(1) 2(5) 3(0) 4(1) 5(1)
11910	11	ADJ_VHS	-5(0) -4(1) -3(0) -2(5) -1(0) 1(0) 2(0) 3(0) 4(5) 5(0)
11910	11	ADJ_vertigo	-5(0) -4(10) -3(0) -2(1) -1(0) 1(0) 2(0) 3(0) 4(0) 5(0)
11910	11	ADJ_vein	-5(1) -4(2) -3(1) -2(2) -1(0) 1(3) 2(1) 3(0) 4(1) 5(0)
11910	11	ADJ_Various	-5(0) -4(2) -3(2) -2(1) -1(5) 1(0) 2(0) 3(0) 4(1) 5(0)
11910	11	ADJ_valueadded	-5(1) -4(6) -3(0) -2(1) -1(0) 1(0) 2(3) 3(0) 4(0) 5(0)
